iso1,iso2,WBID,agreement,entry_year
NZL,PER,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
NZL,PHL,183,ASEAN - Australia - New Zealand,2010.0
NZL,PHL,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
NZL,PNG,14,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1981.0
NZL,SGP,69,New Zealand - Singapore,2001.0
NZL,SGP,124,Trans-Pacific Strategic Economic Partnership,2006.0
NZL,SGP,183,ASEAN - Australia - New Zealand,2010.0
NZL,SGP,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
NZL,SGP,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
NZL,SLB,14,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1981.0
NZL,SLB,329,Pacific Agreement on Closer Economic Relations Plus (PACER Plus) ,2020.0
NZL,THA,107,Thailand - New Zealand,2005.0
NZL,THA,183,ASEAN - Australia - New Zealand,2010.0
NZL,THA,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
NZL,TON,14,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1981.0
NZL,TON,329,Pacific Agreement on Closer Economic Relations Plus (PACER Plus) ,2020.0
NZL,TUV,14,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1981.0
NZL,TUV,329,Pacific Agreement on Closer Economic Relations Plus (PACER Plus) ,2020.0
NZL,TWN,244,New Zealand - Chinese Taipei,2013.0
NZL,VNM,183,ASEAN - Australia - New Zealand,2010.0
NZL,VNM,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
NZL,VNM,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
NZL,VUT,14,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1981.0
NZL,VUT,329,Pacific Agreement on Closer Economic Relations Plus (PACER Plus) ,2020.0
NZL,WSM,14,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1981.0
NZL,WSM,329,Pacific Agreement on Closer Economic Relations Plus (PACER Plus) ,2020.0
OMN,ARE,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,ARE,282,Gulf Cooperation Council (GCC),2003.0
OMN,BHR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,BHR,282,Gulf Cooperation Council (GCC),2003.0
OMN,CHE,320,EFTA - Gulf Cooperation Council (GCC),2014.0
OMN,EGY,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,IRQ,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,ISL,320,EFTA - Gulf Cooperation Council (GCC),2014.0
OMN,JOR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,KWT,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,KWT,282,Gulf Cooperation Council (GCC),2003.0
OMN,LBN,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,LBY,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,LIE,320,EFTA - Gulf Cooperation Council (GCC),2014.0
OMN,MAR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,NOR,320,EFTA - Gulf Cooperation Council (GCC),2014.0
OMN,QAT,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,QAT,282,Gulf Cooperation Council (GCC),2003.0
OMN,SAU,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,SAU,282,Gulf Cooperation Council (GCC),2003.0
OMN,SDN,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,SGP,263,Gulf Cooperation Council (GCC) - Singapore,2013.0
OMN,SYR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,TUN,118,Pan-Arab Free Trade Area (PAFTA),1998.0
OMN,USA,159,United States - Oman,2009.0
OMN,YEM,118,Pan-Arab Free Trade Area (PAFTA),1998.0
PAK,AFG,136,South Asian Free Trade Agreement (SAFTA),2006.0
PAK,AFG,275,South Asian Free Trade Agreement (SAFTA) - Accession of  Afghanistan,2011.0
PAK,ARG,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,BEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,BGD,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,BGD,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,BGD,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
PAK,BGD,136,South Asian Free Trade Agreement (SAFTA),2006.0
PAK,BOL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,BRA,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,BRA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,BTN,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
PAK,BTN,136,South Asian Free Trade Agreement (SAFTA),2006.0
PAK,CHL,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,CHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,CHN,133,Pakistan - China,2007.0
PAK,CMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,COL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,CUB,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,DZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,ECU,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,EGY,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,EGY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,GHA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,GIN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,GUY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,IDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,IDN,344,Indonesia - Pakistan,2013.0
PAK,IND,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,IND,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
PAK,IND,136,South Asian Free Trade Agreement (SAFTA),2006.0
PAK,IRN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,IRN,24,Economic Cooperation Organization (ECO),1992.0
PAK,IRQ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,ISR,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,KOR,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,KOR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,LBY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,LKA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,LKA,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
PAK,LKA,138,Pakistan - Sri Lanka,2005.0
PAK,LKA,136,South Asian Free Trade Agreement (SAFTA),2006.0
PAK,MAR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,MDV,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
PAK,MDV,136,South Asian Free Trade Agreement (SAFTA),2006.0
PAK,MEX,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,MEX,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,MMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,MOZ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,MUS,265,Mauritius - Pakistan,2007.0
PAK,MYS,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,MYS,134,Pakistan - Malaysia,2008.0
PAK,NGA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,NIC,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,NPL,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
PAK,NPL,136,South Asian Free Trade Agreement (SAFTA),2006.0
PAK,PER,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,PER,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,PHL,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,PHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,PRK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,PRY,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,SDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,SGP,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,SRB,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,THA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,TTO,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,TUN,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,TUN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,TUR,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,TUR,24,Economic Cooperation Organization (ECO),1992.0
PAK,TZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,URY,317,Protocol on Trade Negotiations (PTN),1973.0
PAK,VEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,VNM,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAK,ZWE,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PAN,AUT,230,EU - Central America,2013.0
PAN,BEL,230,EU - Central America,2013.0
PAN,BGR,230,EU - Central America,2013.0
PAN,CAN,231,Canada - Panama,2013.0
PAN,CHE,254,EFTA - Central America (Costa Rica and Panama),2014.0
PAN,CHL,135,Panama - Chile,2008.0
PAN,CRI,164,Panama - Costa Rica (Panama - Central America),2008.0
PAN,CRI,3,Central American Common Market (CACM),1961.0
PAN,CRI,339,Central American Common Market (CACM) - Accession of Panama,2013.0
PAN,CRI,300,"Korea, Republic of - Central America",2019.0
PAN,CYP,230,EU - Central America,2013.0
PAN,CZE,230,EU - Central America,2013.0
PAN,DEU,230,EU - Central America,2013.0
PAN,DNK,230,EU - Central America,2013.0
PAN,DOM,272,Panama  - Dominican Republic,1987.0
PAN,ESP,230,EU - Central America,2013.0
PAN,EST,230,EU - Central America,2013.0
PAN,FIN,230,EU - Central America,2013.0
PAN,FRA,230,EU - Central America,2013.0
PAN,GBR,356,United Kingdom - Central America,2021.0
PAN,GRC,230,EU - Central America,2013.0
PAN,GTM,233,Panama - Guatemala (Panama - Central America),2009.0
PAN,GTM,3,Central American Common Market (CACM),1961.0
PAN,GTM,339,Central American Common Market (CACM) - Accession of Panama,2013.0
PAN,HND,176,Panama - Honduras (Panama - Central America),2009.0
PAN,HND,339,Central American Common Market (CACM) - Accession of Panama,2013.0
PAN,HND,3,Central American Common Market (CACM),1961.0
PAN,HND,300,"Korea, Republic of - Central America",2019.0
PAN,HRV,230,EU - Central America,2013.0
PAN,HUN,230,EU - Central America,2013.0
PAN,IRL,230,EU - Central America,2013.0
PAN,ISL,254,EFTA - Central America (Costa Rica and Panama),2014.0
PAN,ITA,230,EU - Central America,2013.0
PAN,KOR,300,"Korea, Republic of - Central America",2019.0
PAN,LIE,254,EFTA - Central America (Costa Rica and Panama),2014.0
PAN,LTU,230,EU - Central America,2013.0
PAN,LUX,230,EU - Central America,2013.0
PAN,LVA,230,EU - Central America,2013.0
PAN,MEX,274,Mexico - Panama,2015.0
PAN,MLT,230,EU - Central America,2013.0
PAN,NIC,228,Panama - Nicaragua (Panama - Central America),2009.0
PAN,NIC,3,Central American Common Market (CACM),1961.0
PAN,NIC,339,Central American Common Market (CACM) - Accession of Panama,2013.0
PAN,NIC,300,"Korea, Republic of - Central America",2019.0
PAN,NLD,230,EU - Central America,2013.0
PAN,NOR,254,EFTA - Central America (Costa Rica and Panama),2014.0
PAN,PER,213,Panama - Peru,2012.0
PAN,POL,230,EU - Central America,2013.0
PAN,PRT,230,EU - Central America,2013.0
PAN,ROU,230,EU - Central America,2013.0
PAN,SGP,122,Panama - Singapore,2006.0
PAN,SLV,100,Panama - El Salvador (Panama - Central America),2003.0
PAN,SLV,3,Central American Common Market (CACM),1961.0
PAN,SLV,339,Central American Common Market (CACM) - Accession of Panama,2013.0
PAN,SLV,300,"Korea, Republic of - Central America",2019.0
PAN,SVK,230,EU - Central America,2013.0
PAN,SVN,230,EU - Central America,2013.0
PAN,SWE,230,EU - Central America,2013.0
PAN,TWN,167,Panama - Chinese Taipei,2004.0
PAN,USA,222,United States - Panama,2012.0
PCN,AUT,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,BEL,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,BGR,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,CYP,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,CZE,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,DEU,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,DNK,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,ESP,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,EST,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,FIN,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,FRA,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,GRC,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,HRV,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,HUN,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,IRL,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,ITA,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,LTU,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,LUX,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,LVA,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,MLT,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,NLD,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,POL,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,PRT,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,ROU,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,SVK,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,SVN,4,EU – Overseas Countries and Territories (OCT),1971.0
PCN,SWE,4,EU – Overseas Countries and Territories (OCT),1971.0
PER,ARG,15,Latin American Integration Association (LAIA),1981.0
PER,ARG,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,AUS,349,Peru - Australia,2020.0
PER,AUS,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,AUT,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,BEL,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,BEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,BGD,317,Protocol on Trade Negotiations (PTN),1973.0
PER,BGD,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,BGR,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,BOL,15,Latin American Integration Association (LAIA),1981.0
PER,BOL,20,Andean Community (CAN),1988.0
PER,BOL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,BRA,317,Protocol on Trade Negotiations (PTN),1973.0
PER,BRA,15,Latin American Integration Association (LAIA),1981.0
PER,BRA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,BRN,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,CAN,169,Canada - Peru,2009.0
PER,CAN,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,CHE,194,EFTA - Peru,2011.0
PER,CHL,317,Protocol on Trade Negotiations (PTN),1973.0
PER,CHL,15,Latin American Integration Association (LAIA),1981.0
PER,CHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,CHL,204,Peru - Chile,2009.0
PER,CHL,278,Pacific Alliance,2016.0
PER,CHL,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,CHN,179,Peru - China,2010.0
PER,CMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,COL,15,Latin American Integration Association (LAIA),1981.0
PER,COL,20,Andean Community (CAN),1988.0
PER,COL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,COL,278,Pacific Alliance,2016.0
PER,CRI,239,Costa Rica - Peru,2013.0
PER,CUB,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,CUB,348,Latin American Integration Association (LAIA) - Accession of Cuba,1999.0
PER,CUB,15,Latin American Integration Association (LAIA),1981.0
PER,CYP,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,CZE,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,DEU,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,DNK,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,DZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,ECU,15,Latin American Integration Association (LAIA),1981.0
PER,ECU,20,Andean Community (CAN),1988.0
PER,ECU,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,EGY,317,Protocol on Trade Negotiations (PTN),1973.0
PER,EGY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,ESP,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,EST,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,FIN,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,FRA,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,GBR,354,"United Kingdom - Colombia, Ecuador and Peru",2021.0
PER,GHA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,GIN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,GRC,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,GUY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,HND,332,Peru - Honduras,2017.0
PER,HRV,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,HUN,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,IDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,IND,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,IRL,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,IRN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,IRQ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,ISL,194,EFTA - Peru,2011.0
PER,ISR,317,Protocol on Trade Negotiations (PTN),1973.0
PER,ITA,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,JPN,209,Japan - Peru,2012.0
PER,JPN,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,KOR,317,Protocol on Trade Negotiations (PTN),1973.0
PER,KOR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,KOR,197,"Peru - Korea, Republic of",2011.0
PER,LBY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,LIE,194,EFTA - Peru,2011.0
PER,LKA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,LTU,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,LUX,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,LVA,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,MAR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,MEX,317,Protocol on Trade Negotiations (PTN),1973.0
PER,MEX,15,Latin American Integration Association (LAIA),1981.0
PER,MEX,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,MEX,208,Peru - Mexico,2012.0
PER,MEX,278,Pacific Alliance,2016.0
PER,MEX,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,MLT,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,MMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,MOZ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,MYS,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,MYS,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,NGA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,NIC,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,NLD,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,NOR,194,EFTA - Peru,2011.0
PER,NZL,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,PAK,317,Protocol on Trade Negotiations (PTN),1973.0
PER,PAK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,PAN,213,Panama - Peru,2012.0
PER,PHL,317,Protocol on Trade Negotiations (PTN),1973.0
PER,PHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,POL,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,PRK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,PRT,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,PRY,317,Protocol on Trade Negotiations (PTN),1973.0
PER,PRY,15,Latin American Integration Association (LAIA),1981.0
PER,ROU,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,SDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,SGP,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,SGP,168,Peru - Singapore,2009.0
PER,SGP,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,SRB,317,Protocol on Trade Negotiations (PTN),1973.0
PER,SVK,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,SVN,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,SWE,229,"EU - Colombia, Ecuador and Peru",2013.0
PER,THA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,TTO,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,TUN,317,Protocol on Trade Negotiations (PTN),1973.0
PER,TUN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,TUR,317,Protocol on Trade Negotiations (PTN),1973.0
PER,TZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,URY,317,Protocol on Trade Negotiations (PTN),1973.0
PER,URY,15,Latin American Integration Association (LAIA),1981.0
PER,USA,160,United States - Peru,2009.0
PER,VEN,15,Latin American Integration Association (LAIA),1981.0
PER,VEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,VNM,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PER,VNM,281,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),2018.0
PER,ZWE,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,ARG,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,AUS,183,ASEAN - Australia - New Zealand,2010.0
PHL,AUS,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,BEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,BGD,317,Protocol on Trade Negotiations (PTN),1973.0
PHL,BGD,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,BOL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,BRA,317,Protocol on Trade Negotiations (PTN),1973.0
PHL,BRA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,BRN,295,ASEAN Free Trade Area (AFTA),2010.0
PHL,BRN,106,ASEAN - China,2005.0
PHL,BRN,279,"ASEAN - Korea, Republic of",2010.0
PHL,BRN,175,ASEAN - Japan,2008.0
PHL,BRN,187,ASEAN - India,2010.0
PHL,BRN,294,"ASEAN - Hong Kong, China",2019.0
PHL,BRN,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,CHE,306,EFTA - Philippines ,2018.0
PHL,CHL,317,Protocol on Trade Negotiations (PTN),1973.0
PHL,CHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,CHN,106,ASEAN - China,2005.0
PHL,CHN,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,CMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,COL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,CUB,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,DZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,ECU,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,EGY,317,Protocol on Trade Negotiations (PTN),1973.0
PHL,EGY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,GHA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,GIN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,GUY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,HKG,294,"ASEAN - Hong Kong, China",2019.0
PHL,IDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,IDN,295,ASEAN Free Trade Area (AFTA),2010.0
PHL,IDN,106,ASEAN - China,2005.0
PHL,IDN,279,"ASEAN - Korea, Republic of",2010.0
PHL,IDN,175,ASEAN - Japan,2008.0
PHL,IDN,187,ASEAN - India,2010.0
PHL,IDN,294,"ASEAN - Hong Kong, China",2019.0
PHL,IDN,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,IND,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,IND,187,ASEAN - India,2010.0
PHL,IRN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,IRQ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,ISL,306,EFTA - Philippines ,2018.0
PHL,ISR,317,Protocol on Trade Negotiations (PTN),1973.0
PHL,JPN,156,Japan - Philippines,2008.0
PHL,JPN,175,ASEAN - Japan,2008.0
PHL,JPN,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,KHM,295,ASEAN Free Trade Area (AFTA),2010.0
PHL,KHM,106,ASEAN - China,2005.0
PHL,KHM,279,"ASEAN - Korea, Republic of",2010.0
PHL,KHM,175,ASEAN - Japan,2008.0
PHL,KHM,187,ASEAN - India,2010.0
PHL,KHM,294,"ASEAN - Hong Kong, China",2019.0
PHL,KHM,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,KOR,317,Protocol on Trade Negotiations (PTN),1973.0
PHL,KOR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,KOR,279,"ASEAN - Korea, Republic of",2010.0
PHL,KOR,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,LAO,295,ASEAN Free Trade Area (AFTA),2010.0
PHL,LAO,106,ASEAN - China,2005.0
PHL,LAO,279,"ASEAN - Korea, Republic of",2010.0
PHL,LAO,175,ASEAN - Japan,2008.0
PHL,LAO,187,ASEAN - India,2010.0
PHL,LAO,294,"ASEAN - Hong Kong, China",2019.0
PHL,LAO,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
PHL,LBY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,LIE,306,EFTA - Philippines ,2018.0
PHL,LKA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,MAR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,MEX,317,Protocol on Trade Negotiations (PTN),1973.0
PHL,MEX,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
PHL,MMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
